Date,PNC,PPG,EQT,Unemployment,Med Home
2008-01-01,-8.819325373164311,-7.747906148961691,-0.5447739512225214,17.021276595744684,-0.6813906029938921
2008-02-01,2.9786886437865867,0.8665952764161711,12.0409550644635,0.0,-1.2724168239056755
2008-03-01,-0.20615904780589833,-7.061687460809951,2.545695697944783,-5.454545454545457,-0.35980583268737654
2008-04-01,6.593186654090322,6.538550485526851,6.545077736445304,-15.384615384615385,0.9578141228584025
2008-05-01,1.4238411032605702,0.20650194373856845,10.411619248769433,9.090909090909083,0.7176520032863509
2008-06-01,-12.013319529352607,-4.719229242470224,-1.7958846102303694,8.333333333333348,0.9676691651653524
2008-07-01,4.97458563726576,-3.349820845721452,-14.58694383584751,3.8461538461538547,1.0627556020440299
2008-08-01,14.96702450838885,7.697929758375577,-16.016560748039034,1.8518518518518379,0.170817413837554
2008-09-01,4.050556782988912,3.2925938666025445,-16.685618725935715,-14.54545454545454,0.12932149390794123
2008-10-01,-11.667833513891878,-23.021954654348708,-32.33105397761501,2.127659574468077,-0.3491795083549132
2008-11-01,-8.440360853476603,-9.121562051126975,8.837173624601235,10.416666666666675,-0.921744372498845
2008-12-01,-20.63596255161013,-5.302863402857961,1.8549772127046227,11.320754716981153,-1.5426589150619563
2009-01-01,-15.969869393019065,-2.328862280109134,10.475511138537552,25.423728813559322,-0.8085457676247687
2009-02-01,-25.880368667289865,-14.24517233851752,-0.10059209255565138,5.405405405405395,-0.3242571622660395
2009-03-01,-5.901949384608396,-3.006605309288013,-7.285938333434294,-2.564102564102566,-0.3773087954789256
2009-04-01,39.46964659406316,29.98595879397723,6.82700659565596,-9.210526315789469,0.6976540661980168
2009-05-01,15.730861187426747,1.7566845438547363,9.304231249348138,7.246376811594213,1.40772560396063
2009-06-01,-6.39349845523336,-0.15822404021955672,-1.0092212789690302,4.054054054054057,1.1705708613844346
2009-07-01,-9.569257087796789,8.57002727257099,-3.2023746053034707,2.5974025974025983,1.0870465602041302
2009-08-01,12.441022045354355,15.9292301214623,15.146315291888456,-1.2658227848101333,-0.04539295727912229
2009-09-01,6.235905137036046,4.877705430886725,3.3324295417461958,-10.256410256410254,-0.11361777171515763
2009-10-01,6.932805595514324,2.7933180656424694,5.372014747383824,-1.4285714285714235,0.22465224857766142
2009-11-01,16.034016128493068,1.7514048504767121,-3.5869864156779063,0.0,-0.031913970338814934
2009-12-01,-1.6955552209681923,-0.7920345565463616,2.3924836286651763,4.347826086956519,-0.3112895609787336
2010-01-01,4.056300854221373,3.043018602054093,2.249577772926359,22.222222222222232,0.034157310568128096
2010-02-01,-5.609823209855569,-0.6511544369791178,0.3541269493039012,5.681818181818188,-0.34578226115365984
2010-03-01,9.93077903055013,7.13812497641757,-0.7015115960302576,-7.526881720430123,0.6269359004847708
2010-04-01,12.385172035887916,7.612629727158615,1.24857889697072,-13.953488372093014,1.5159357984200872
2010-05-01,-0.004141926399514606,-5.298648201911027,-7.7065355521312995,4.054054054054057,0.9170464862865213
2010-06-01,-6.698838650936967,-2.093392705500241,-3.2414864466334348,-1.2987012987013102,0.9563801822367601
2010-07-01,-0.9612196417151608,1.8995285091589542,-5.786014815371421,2.6315789473684292,1.0063621723364724
2010-08-01,-7.454739036963753,4.341341874087967,-2.5537664698986995,-1.2820512820512775,-0.10963522810653048
2010-09-01,-3.2342383072704095,5.952908155519299,-4.2959476373060195,-11.688311688311693,-0.08137571204529515
2010-10-01,-0.5287599426258005,6.366912766648336,9.21110216218568,0.0,-0.7905281047730472
2010-11-01,4.659336933437408,2.900656225172904,7.293371958377648,2.941176470588247,-1.1591193030207725
2010-12-01,6.744214086746347,5.56183835957762,9.717478786204147,2.857142857142869,-1.2446851074661147
2011-01-01,3.7295048463663383,1.7537266700653698,5.325493713020868,11.111111111111116,-0.41318810881569856
2011-02-01,2.6501014582638316,5.192804826859132,5.022238302731763,-1.2499999999999956,-1.3425038884636087
2011-03-01,-2.0004862195738493,2.0549530720857856,-2.065519622091827,-6.329113924050633,-0.4578075232493872
2011-04-01,1.2218127341923957,6.213949307865052,2.6345799215208077,-9.459459459459463,0.5621456440560557
2011-05-01,0.3252867771595058,-4.848231486402876,6.380954199198685,2.9850746268656803,0.7615794475299476
2011-06-01,-6.227560495003493,-3.409902148265098,0.0023413258577686946,10.144927536231862,0.7601517492383136
2011-07-01,-1.7699848439047927,3.64468351586007,13.33099776482609,0.0,1.0108489485123995
2011-08-01,-15.76263822932682,-15.352624811527937,-4.272305413964239,1.3157894736842257,0.255524425042597
